ticket_id,company_id,company_name,industry,ai_agent_id,ai_agent_name,agent_tier,channel,category,region,created_at,resolved_at,resolution_time_min,first_response_sec,interaction_turns,was_escalated,resolution_status,customer_sentiment,satisfaction_score,complexity_flag
TKT-C001-08268,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,number_porting,Rostov-on-Don,2024-02-09 07:16:36,2024-02-09 07:24:36,8,8,3,False,resolved_by_ai,positive,4.0,False
TKT-C001-08269,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,service_outage,Yekaterinburg,2024-04-04 03:54:36,2024-04-04 04:20:36,26,12,6,False,resolved_by_ai,positive,3.0,True
TKT-C001-08270,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,internet_speed,Kazan,2024-05-05 08:50:56,2024-05-05 08:54:56,4,3,8,False,resolved_by_ai,neutral,3.0,False
TKT-C001-08271,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,number_porting,Moscow,2024-02-07 06:42:12,2024-02-07 07:04:12,22,14,8,False,resolved_by_ai,neutral,5.0,False
TKT-C001-08272,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,internet_speed,Chelyabinsk,2024-05-23 01:39:05,2024-05-23 02:07:05,28,4,2,False,resolved_by_ai,positive,4.0,False
TKT-C001-08273,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,number_porting,Nizhny Novgorod,2024-04-27 23:50:44,2024-04-28 00:00:44,10,15,7,False,resolved_by_ai,negative,5.0,False
TKT-C001-08274,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,internet_speed,Moscow,2024-04-15 23:30:01,2024-04-15 23:45:01,15,5,6,False,resolved_by_ai,neutral,3.0,False
TKT-C001-08275,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,number_porting,Volgograd,2024-02-05 13:30:05,2024-02-05 14:39:05,69,12,5,False,resolved_by_ai,neutral,5.0,False
TKT-C001-08276,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,service_outage,Omsk,2024-03-06 18:39:10,2024-03-06 20:50:10,131,5,9,True,escalated_to_human,neutral,3.0,True
TKT-C001-08277,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,billing_dispute,Samara,2024-04-25 18:43:57,2024-04-25 18:52:57,9,9,7,False,resolved_by_ai,positive,2.0,False
TKT-C001-08278,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,roaming_issue,Ufa,2024-02-21 17:23:54,2024-02-21 17:54:54,31,10,1,False,resolved_by_ai,positive,,False
TKT-C001-08279,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,billing_dispute,Krasnoyarsk,2024-02-05 10:46:15,2024-02-05 11:45:15,59,2,2,False,resolved_by_ai,neutral,,False
TKT-C001-08280,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,billing_dispute,Krasnoyarsk,2024-06-01 12:12:52,2024-06-01 13:19:52,67,5,5,False,resolved_by_ai,positive,,False
TKT-C001-08281,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,roaming_issue,Saint Petersburg,2024-01-22 15:57:05,2024-01-22 16:24:05,27,7,4,False,resolved_by_ai,neutral,,False
TKT-C001-08282,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,device_support,Novosibirsk,2024-03-25 07:56:15,2024-03-25 08:06:15,10,6,4,True,escalated_to_human,negative,5.0,False
TKT-C001-08283,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,internet_speed,Krasnoyarsk,2024-04-22 21:20:12,2024-04-22 21:28:12,8,9,8,False,resolved_by_ai,neutral,,False
TKT-C001-08284,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,number_porting,Krasnoyarsk,2024-06-18 09:40:13,2024-06-18 09:54:13,14,11,1,False,resolved_by_ai,positive,5.0,False
TKT-C001-08285,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,service_outage,Chelyabinsk,2024-03-15 12:28:30,2024-03-15 13:21:30,53,15,3,False,resolved_by_ai,positive,4.0,True
TKT-C001-08286,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,service_outage,Samara,2024-04-04 15:05:05,2024-04-04 16:14:05,69,10,8,False,resolved_by_ai,neutral,,True
TKT-C001-08287,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,cancellation,Moscow,2024-05-11 09:09:24,2024-05-11 10:14:24,65,6,7,False,resolved_by_ai,neutral,,False
TKT-C001-08288,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,service_outage,Yekaterinburg,2024-01-18 15:57:53,2024-01-18 16:16:53,19,9,10,True,escalated_to_human,negative,2.0,True
TKT-C001-08289,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,billing_dispute,Volgograd,2024-06-14 14:09:54,2024-06-14 14:22:54,13,17,7,False,resolved_by_ai,positive,,False
TKT-C001-08290,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,plan_upgrade,Chelyabinsk,2024-02-01 14:32:39,2024-02-01 15:39:39,67,16,7,False,resolved_by_ai,neutral,,False
TKT-C001-08291,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,cancellation,Nizhny Novgorod,2024-05-28 18:27:38,2024-05-28 18:52:38,25,10,8,False,resolved_by_ai,negative,,False
TKT-C001-08292,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,plan_upgrade,Omsk,2024-02-21 17:45:33,2024-02-21 18:02:33,17,12,5,False,resolved_by_ai,positive,2.0,False
TKT-C001-08293,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,number_porting,Saint Petersburg,2024-02-07 07:04:25,2024-02-07 07:14:25,10,1,2,True,escalated_to_human,neutral,2.0,False
TKT-C001-08294,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,billing_dispute,Novosibirsk,2024-05-11 02:01:10,2024-05-11 02:22:10,21,3,4,False,resolved_by_ai,neutral,5.0,False
TKT-C001-08295,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,roaming_issue,Ufa,2024-06-23 22:00:54,2024-06-23 23:09:54,69,15,6,False,resolved_by_ai,positive,,False
TKT-C001-08296,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,device_support,Voronezh,2024-03-25 19:15:44,2024-03-25 19:24:44,9,13,3,False,resolved_by_ai,neutral,,False
TKT-C001-08297,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,internet_speed,Omsk,2024-05-15 21:49:52,2024-05-15 22:36:52,47,3,7,False,resolved_by_ai,positive,4.0,False
TKT-C001-08298,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,internet_speed,Moscow,2024-05-03 02:32:14,2024-05-03 02:50:14,18,6,2,False,resolved_by_ai,positive,,False
TKT-C001-08299,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,plan_upgrade,Krasnoyarsk,2024-06-06 18:32:19,2024-06-06 19:13:19,41,4,2,False,resolved_by_ai,positive,5.0,False
TKT-C001-08300,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,plan_upgrade,Saint Petersburg,2024-05-18 22:53:34,2024-05-18 23:15:34,22,6,5,False,resolved_by_ai,positive,5.0,False
TKT-C001-08301,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,number_porting,Perm,2024-05-14 08:08:57,2024-05-14 08:42:57,34,8,2,False,resolved_by_ai,positive,,False
TKT-C001-08302,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,device_support,Rostov-on-Don,2024-03-15 17:22:14,2024-03-15 17:33:14,11,8,3,False,resolved_by_ai,positive,,False
TKT-C001-08303,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,cancellation,Yekaterinburg,2024-06-11 07:17:29,2024-06-11 08:59:29,102,7,4,False,resolved_by_ai,positive,5.0,False
TKT-C001-08304,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,device_support,Ufa,2024-05-21 11:23:40,2024-05-21 11:31:40,8,11,2,True,escalated_to_human,negative,3.0,False
TKT-C001-08305,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,cancellation,Perm,2024-03-19 05:45:21,2024-03-19 06:00:21,15,3,3,False,resolved_by_ai,neutral,4.0,False
TKT-C001-08306,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,cancellation,Volgograd,2024-05-05 13:09:08,2024-05-05 14:11:08,62,7,2,False,resolved_by_ai,positive,5.0,False
TKT-C001-08307,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,cancellation,Ufa,2024-03-17 10:23:14,2024-03-17 10:36:14,13,9,1,False,resolved_by_ai,negative,5.0,False
TKT-C001-08308,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,internet_speed,Voronezh,2024-06-02 19:58:26,2024-06-02 20:44:26,46,2,8,False,resolved_by_ai,positive,,False
TKT-C001-08309,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,internet_speed,Samara,2024-04-27 02:33:33,2024-04-27 03:02:33,29,16,3,False,resolved_by_ai,positive,4.0,False
TKT-C001-08310,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,plan_upgrade,Yekaterinburg,2024-05-30 22:13:23,2024-05-30 22:39:23,26,4,6,False,resolved_by_ai,negative,,False
TKT-C001-08311,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,cancellation,Yekaterinburg,2024-03-08 19:46:57,2024-03-08 20:01:57,15,9,4,False,resolved_by_ai,positive,4.0,False
TKT-C001-08312,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,plan_upgrade,Yekaterinburg,2024-06-10 18:06:42,2024-06-10 19:08:42,62,7,1,False,resolved_by_ai,negative,,False
TKT-C001-08313,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,internet_speed,Volgograd,2024-06-21 16:41:41,2024-06-21 17:24:41,43,3,8,False,resolved_by_ai,neutral,1.0,False
TKT-C001-08314,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,roaming_issue,Samara,2024-03-10 07:18:17,2024-03-10 07:26:17,8,7,3,False,resolved_by_ai,positive,,False
TKT-C001-08315,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,roaming_issue,Ufa,2024-04-23 05:03:29,2024-04-23 06:10:29,67,9,3,False,resolved_by_ai,positive,5.0,False
TKT-C001-08316,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,cancellation,Rostov-on-Don,2024-03-07 07:36:04,2024-03-07 08:06:04,30,10,8,False,resolved_by_ai,positive,4.0,False
TKT-C001-08317,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,cancellation,Yekaterinburg,2024-05-16 22:45:44,2024-05-16 23:38:44,53,6,11,True,escalated_to_human,neutral,4.0,False
TKT-C001-08318,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,plan_upgrade,Volgograd,2024-05-14 18:31:35,2024-05-14 19:10:35,39,6,7,False,resolved_by_ai,neutral,,False
TKT-C001-08319,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,cancellation,Kazan,2024-05-03 23:04:46,2024-05-04 00:42:46,98,6,2,False,resolved_by_ai,neutral,5.0,False
TKT-C001-08320,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,roaming_issue,Saint Petersburg,2024-05-07 12:10:37,2024-05-07 12:23:37,13,10,2,False,resolved_by_ai,positive,3.0,False
TKT-C001-08321,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,plan_upgrade,Moscow,2024-05-03 02:49:51,2024-05-03 03:14:51,25,10,4,False,resolved_by_ai,positive,,False
TKT-C001-08322,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,internet_speed,Saint Petersburg,2024-05-31 01:07:48,2024-05-31 01:25:48,18,5,3,False,resolved_by_ai,neutral,5.0,False
TKT-C001-08323,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,number_porting,Voronezh,2024-05-30 03:12:16,2024-05-30 03:55:16,43,12,8,False,resolved_by_ai,positive,3.0,False
TKT-C001-08324,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,plan_upgrade,Nizhny Novgorod,2024-05-05 12:24:20,2024-05-05 13:27:20,63,7,8,True,escalated_to_human,negative,,False
TKT-C001-08325,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,service_outage,Novosibirsk,2024-01-16 14:02:31,2024-01-16 15:14:31,72,9,3,False,resolved_by_ai,neutral,5.0,True
TKT-C001-08326,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,service_outage,Saint Petersburg,2024-06-21 00:37:47,2024-06-21 02:35:47,118,13,4,False,resolved_by_ai,positive,3.0,True
TKT-C001-08327,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,internet_speed,Omsk,2024-06-07 07:20:12,2024-06-07 07:38:12,18,3,6,False,resolved_by_ai,negative,2.0,False
TKT-C001-08328,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,service_outage,Krasnoyarsk,2024-05-28 20:13:44,2024-05-28 21:58:44,105,11,5,False,resolved_by_ai,positive,4.0,True
TKT-C001-08329,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,service_outage,Volgograd,2024-03-10 14:57:02,2024-03-10 15:32:02,35,10,3,False,resolved_by_ai,positive,5.0,True
TKT-C001-08330,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,device_support,Rostov-on-Don,2024-02-21 17:50:44,2024-02-21 17:58:44,8,12,8,False,resolved_by_ai,positive,,False
TKT-C001-08331,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,plan_upgrade,Krasnoyarsk,2024-01-26 00:38:38,2024-01-26 00:46:38,8,8,6,False,resolved_by_ai,positive,1.0,False
TKT-C001-08332,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,roaming_issue,Krasnoyarsk,2024-02-11 20:23:04,2024-02-11 20:52:04,29,12,3,False,resolved_by_ai,neutral,3.0,False
TKT-C001-08333,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,service_outage,Samara,2024-03-17 13:00:21,2024-03-17 13:38:21,38,11,8,True,escalated_to_human,negative,3.0,True
TKT-C001-08334,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,roaming_issue,Yekaterinburg,2024-04-22 10:15:19,2024-04-22 10:39:19,24,8,6,False,resolved_by_ai,negative,,False
TKT-C001-08335,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,roaming_issue,Perm,2024-04-07 17:22:35,2024-04-07 17:48:35,26,8,5,False,resolved_by_ai,neutral,,False
TKT-C001-08336,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,billing_dispute,Yekaterinburg,2024-06-03 06:36:44,2024-06-03 06:47:44,11,6,1,False,resolved_by_ai,positive,4.0,False
TKT-C001-08337,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,billing_dispute,Ufa,2024-06-02 11:53:41,2024-06-02 12:36:41,43,8,5,False,resolved_by_ai,neutral,,False
TKT-C001-08338,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,number_porting,Nizhny Novgorod,2024-03-05 11:44:16,2024-03-05 11:58:16,14,7,8,True,escalated_to_human,negative,1.0,False
TKT-C001-08339,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,service_outage,Yekaterinburg,2024-01-23 04:34:07,2024-01-23 05:03:07,29,7,7,False,resolved_by_ai,negative,4.0,True
TKT-C001-08340,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,billing_dispute,Voronezh,2024-06-28 18:02:18,2024-06-28 18:22:18,20,9,4,False,resolved_by_ai,neutral,5.0,False
TKT-C001-08341,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,number_porting,Voronezh,2024-02-01 12:00:47,2024-02-01 12:32:47,32,8,5,True,escalated_to_human,negative,,False
TKT-C001-08342,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,roaming_issue,Voronezh,2024-04-07 17:59:58,2024-04-07 18:10:58,11,3,10,True,escalated_to_human,positive,5.0,False
TKT-C001-08343,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,service_outage,Samara,2024-03-14 23:27:27,2024-03-15 04:59:27,332,4,4,False,resolved_by_ai,positive,5.0,True
TKT-C001-08344,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,cancellation,Nizhny Novgorod,2024-04-13 14:36:33,2024-04-13 14:48:33,12,10,2,False,resolved_by_ai,neutral,,False
TKT-C001-08345,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,billing_dispute,Novosibirsk,2024-03-11 15:43:23,2024-03-11 16:30:23,47,10,8,False,resolved_by_ai,positive,1.0,False
TKT-C001-08346,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,service_outage,Samara,2024-03-13 03:19:58,2024-03-13 03:46:58,27,9,3,False,resolved_by_ai,positive,5.0,True
TKT-C001-08347,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,number_porting,Krasnoyarsk,2024-05-17 10:12:28,2024-05-17 10:37:28,25,7,1,False,resolved_by_ai,positive,5.0,False
TKT-C001-08348,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,plan_upgrade,Chelyabinsk,2024-06-23 04:53:12,2024-06-23 05:12:12,19,12,7,False,resolved_by_ai,neutral,,False
TKT-C001-08349,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,number_porting,Voronezh,2024-04-30 02:19:36,2024-04-30 02:35:36,16,8,8,False,resolved_by_ai,positive,3.0,False
TKT-C001-08350,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,number_porting,Volgograd,2024-06-13 16:43:41,2024-06-13 17:34:41,51,12,7,False,resolved_by_ai,positive,5.0,False
TKT-C001-08351,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,plan_upgrade,Moscow,2024-05-05 13:59:42,2024-05-05 15:13:42,74,2,5,False,resolved_by_ai,neutral,2.0,False
TKT-C001-08352,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,service_outage,Rostov-on-Don,2024-02-11 11:38:42,2024-02-11 13:19:42,101,11,8,False,resolved_by_ai,negative,3.0,True
TKT-C001-08353,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,number_porting,Volgograd,2024-01-15 18:44:02,2024-01-15 18:57:02,13,9,10,True,escalated_to_human,neutral,,False
TKT-C001-08354,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,cancellation,Moscow,2024-02-20 05:41:03,2024-02-20 06:32:03,51,6,8,False,resolved_by_ai,positive,2.0,False
TKT-C001-08355,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,service_outage,Voronezh,2024-02-19 02:08:32,2024-02-19 03:21:32,73,12,8,False,resolved_by_ai,neutral,,True
TKT-C001-08356,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,roaming_issue,Novosibirsk,2024-02-12 11:11:44,2024-02-12 11:19:44,8,8,3,False,resolved_by_ai,positive,,False
TKT-C001-08357,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,internet_speed,Moscow,2024-02-12 02:30:03,2024-02-12 02:49:03,19,6,8,False,resolved_by_ai,positive,,False
TKT-C001-08358,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,roaming_issue,Samara,2024-03-09 15:52:36,2024-03-09 16:01:36,9,8,10,True,escalated_to_human,negative,,False
TKT-C001-08359,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,number_porting,Rostov-on-Don,2024-05-25 14:03:23,2024-05-25 14:29:23,26,11,7,False,resolved_by_ai,positive,5.0,False
TKT-C001-08360,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,device_support,Voronezh,2024-01-16 03:26:33,2024-01-16 03:35:33,9,11,8,False,resolved_by_ai,positive,,False
TKT-C001-08361,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,cancellation,Perm,2024-02-05 04:10:05,2024-02-05 04:23:05,13,3,6,False,resolved_by_ai,positive,2.0,False
TKT-C001-08362,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,device_support,Kazan,2024-04-11 11:12:12,2024-04-11 11:30:12,18,13,6,False,resolved_by_ai,positive,,False
TKT-C001-08363,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,plan_upgrade,Samara,2024-05-01 23:21:22,2024-05-01 23:59:22,38,8,8,False,resolved_by_ai,neutral,5.0,False
TKT-C001-08364,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,internet_speed,Saint Petersburg,2024-02-01 17:48:21,2024-02-01 18:00:21,12,7,9,True,escalated_to_human,negative,3.0,False
TKT-C001-08365,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,device_support,Chelyabinsk,2024-05-22 08:34:17,2024-05-22 09:00:17,26,5,1,False,resolved_by_ai,positive,4.0,False
TKT-C001-08366,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,internet_speed,Novosibirsk,2024-04-22 23:27:07,2024-04-22 23:46:07,19,8,8,False,resolved_by_ai,neutral,5.0,False
TKT-C001-08367,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,device_support,Perm,2024-02-11 22:11:22,2024-02-11 22:20:22,9,5,2,False,resolved_by_ai,positive,,False
TKT-C001-08368,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,billing_dispute,Chelyabinsk,2024-03-04 03:16:57,2024-03-04 04:05:57,49,9,3,False,resolved_by_ai,negative,5.0,False
TKT-C001-08369,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,service_outage,Perm,2024-05-10 02:35:13,2024-05-10 03:18:13,43,5,3,True,escalated_to_human,neutral,3.0,True
TKT-C001-08370,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,cancellation,Kazan,2024-05-06 06:35:34,2024-05-06 07:17:34,42,5,1,False,resolved_by_ai,negative,,False
TKT-C001-08371,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,billing_dispute,Moscow,2024-03-02 04:16:00,2024-03-02 04:59:00,43,7,4,False,resolved_by_ai,negative,,False
TKT-C001-08372,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,number_porting,Voronezh,2024-05-18 02:41:35,2024-05-18 03:06:35,25,10,3,False,resolved_by_ai,positive,,False
TKT-C001-08373,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,plan_upgrade,Omsk,2024-06-09 02:57:28,2024-06-09 03:06:28,9,8,6,False,resolved_by_ai,positive,4.0,False
TKT-C001-08374,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,billing_dispute,Ufa,2024-03-28 03:54:03,2024-03-28 05:18:03,84,15,2,False,resolved_by_ai,positive,,False
TKT-C001-08375,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,service_outage,Volgograd,2024-02-21 08:02:28,2024-02-21 08:35:28,33,9,7,False,resolved_by_ai,positive,3.0,True
TKT-C001-08376,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,cancellation,Volgograd,2024-05-05 10:36:12,2024-05-05 12:31:12,115,13,6,False,resolved_by_ai,positive,,False
TKT-C001-08377,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,device_support,Kazan,2024-05-06 17:49:28,2024-05-06 18:00:28,11,6,7,False,resolved_by_ai,positive,5.0,False
TKT-C001-08378,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,plan_upgrade,Yekaterinburg,2024-02-14 18:29:42,2024-02-14 19:16:42,47,5,8,False,resolved_by_ai,negative,,False
TKT-C001-08379,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,cancellation,Novosibirsk,2024-06-01 22:51:27,2024-06-01 23:43:27,52,10,2,False,resolved_by_ai,positive,,False
TKT-C001-08380,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,service_outage,Voronezh,2024-05-04 07:47:21,2024-05-04 08:36:21,49,8,4,True,escalated_to_human,neutral,4.0,True
